system:index,elevation,latitude,longitude,.geo
220,18,16.47096924,80.70097278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70097277801415,16.470969239715508]}"
221,19,16.47096924,80.70124227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70124227259936,16.470969239715508]}"
222,21,16.47096924,80.70151177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70151176718463,16.470969239715508]}"
223,18,16.47096924,80.70178126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70178126176984,16.470969239715508]}"
224,19,16.47096924,80.70205076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7020507563551,16.470969239715508]}"
225,18,16.47096924,80.70232025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70232025094032,16.470969239715508]}"
226,17,16.47096924,80.70258975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70258974552559,16.470969239715508]}"
227,16,16.47096924,80.70285924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7028592401108,16.470969239715508]}"
228,17,16.47096924,80.70312873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70312873469601,16.470969239715508]}"
229,18,16.47096924,80.70339823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70339822928128,16.470969239715508]}"
230,19,16.47096924,80.70366772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70366772386649,16.470969239715508]}"
231,20,16.47096924,80.70393722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70393721845176,16.470969239715508]}"
232,19,16.47096924,80.70420671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70420671303697,16.470969239715508]}"
233,20,16.47096924,80.70447621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70447620762224,16.470969239715508]}"
234,21,16.47096924,80.7047457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70474570220745,16.470969239715508]}"
235,22,16.47096924,80.7050152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70501519679266,16.470969239715508]}"
236,20,16.47096924,80.70528469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70528469137793,16.470969239715508]}"
237,18,16.47096924,80.70555419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70555418596314,16.470969239715508]}"
238,17,16.47096924,80.70582368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7058236805484,16.470969239715508]}"
239,16,16.47096924,80.70609318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70609317513362,16.470969239715508]}"
240,18,16.47096924,80.70636267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70636266971889,16.470969239715508]}"
241,19,16.47096924,80.70663216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7066321643041,16.470969239715508]}"
242,17,16.47096924,80.70690166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70690165888931,16.470969239715508]}"
243,18,16.47096924,80.70717115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70717115347458,16.470969239715508]}"
244,19,16.47096924,80.70744065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70744064805979,16.470969239715508]}"
245,18,16.47096924,80.70771014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70771014264506,16.470969239715508]}"
246,19,16.47096924,80.70797964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70797963723027,16.470969239715508]}"
247,20,16.47096924,80.70824913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70824913181553,16.470969239715508]}"
248,22,16.47096924,80.70851863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70851862640075,16.470969239715508]}"
249,17,16.47069975,80.67537079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67537079241674,16.470699745130275]}"
250,18,16.47069975,80.67564029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67564028700195,16.470699745130275]}"
251,19,16.47069975,80.67590978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67590978158722,16.470699745130275]}"
252,21,16.47069975,80.67617928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67617927617243,16.470699745130275]}"
253,19,16.47069975,80.67644877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6764487707577,16.470699745130275]}"
254,18,16.47069975,80.67671827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67671826534291,16.470699745130275]}"
255,19,16.47069975,80.67698776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67698775992812,16.470699745130275]}"
256,18,16.47069975,80.67725725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67725725451339,16.470699745130275]}"
257,17,16.47069975,80.67752675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6775267490986,16.470699745130275]}"
258,15,16.47069975,80.67779624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67779624368387,16.470699745130275]}"
259,14,16.47069975,80.67806574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67806573826908,16.470699745130275]}"
260,15,16.47069975,80.67833523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67833523285435,16.470699745130275]}"
261,16,16.47069975,80.67860473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67860472743956,16.470699745130275]}"
262,18,16.47069975,80.67887422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67887422202477,16.470699745130275]}"
263,17,16.47069975,80.67914372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67914371661004,16.470699745130275]}"
264,18,16.47069975,80.67941321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67941321119525,16.470699745130275]}"
265,17,16.47069975,80.67968271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67968270578052,16.470699745130275]}"
266,18,16.47069975,80.6799522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67995220036573,16.470699745130275]}"
267,19,16.47069975,80.68022169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.680221694951,16.470699745130275]}"
268,18,16.47069975,80.68049119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68049118953621,16.470699745130275]}"
269,17,16.47069975,80.68076068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68076068412148,16.470699745130275]}"
270,16,16.47069975,80.68103018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68103017870669,16.470699745130275]}"
271,14,16.47069975,80.68129967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6812996732919,16.470699745130275]}"
272,15,16.47069975,80.68156917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68156916787717,16.470699745130275]}"
273,16,16.47069975,80.68183866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68183866246238,16.470699745130275]}"
274,17,16.47069975,80.68210816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68210815704765,16.470699745130275]}"
275,16,16.47069975,80.68237765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68237765163286,16.470699745130275]}"
276,17,16.47069975,80.68264715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68264714621813,16.470699745130275]}"
277,18,16.47069975,80.68291664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68291664080334,16.470699745130275]}"
278,17,16.47069975,80.68318614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68318613538855,16.470699745130275]}"
279,16,16.47069975,80.68345563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68345562997382,16.470699745130275]}"
280,15,16.47069975,80.68372512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68372512455903,16.470699745130275]}"
281,16,16.47069975,80.68399462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6839946191443,16.470699745130275]}"
282,18,16.47069975,80.68426411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68426411372951,16.470699745130275]}"
283,17,16.47069975,80.68453361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68453360831478,16.470699745130275]}"
284,19,16.47069975,80.6848031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68480310289999,16.470699745130275]}"
285,18,16.47069975,80.6850726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6850725974852,16.470699745130275]}"
286,17,16.47069975,80.68534209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68534209207047,16.470699745130275]}"
287,15,16.47069975,80.68561159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68561158665568,16.470699745130275]}"
288,16,16.47069975,80.68588108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68588108124095,16.470699745130275]}"
289,17,16.47069975,80.68615058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68615057582616,16.470699745130275]}"
290,16,16.47069975,80.68642007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68642007041143,16.470699745130275]}"
291,15,16.47069975,80.68668956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68668956499664,16.470699745130275]}"
292,14,16.47069975,80.68695906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68695905958185,16.470699745130275]}"
293,16,16.47069975,80.68722855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68722855416712,16.470699745130275]}"
294,15,16.47069975,80.68749805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68749804875233,16.470699745130275]}"
295,16,16.47069975,80.68776754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6877675433376,16.470699745130275]}"
296,17,16.47069975,80.68803704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68803703792281,16.470699745130275]}"
297,18,16.47069975,80.68830653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68830653250808,16.470699745130275]}"
298,19,16.47069975,80.68857603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68857602709329,16.470699745130275]}"
299,17,16.47069975,80.68884552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6888455216785,16.470699745130275]}"
300,16,16.47069975,80.68911502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68911501626377,16.470699745130275]}"
301,15,16.47069975,80.68938451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68938451084898,16.470699745130275]}"
302,16,16.47069975,80.68965401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68965400543425,16.470699745130275]}"
303,15,16.47069975,80.6899235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68992350001946,16.470699745130275]}"
304,17,16.47069975,80.69019299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69019299460473,16.470699745130275]}"
305,18,16.47069975,80.69046249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69046248918994,16.470699745130275]}"
306,17,16.47069975,80.69073198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69073198377521,16.470699745130275]}"
307,18,16.47069975,80.69100148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69100147836042,16.470699745130275]}"
308,19,16.47069975,80.69127097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69127097294563,16.470699745130275]}"
309,18,16.47069975,80.69154047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6915404675309,16.470699745130275]}"
310,19,16.47069975,80.69180996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69180996211611,16.470699745130275]}"
311,20,16.47069975,80.69207946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69207945670138,16.470699745130275]}"
312,18,16.47069975,80.69234895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69234895128659,16.470699745130275]}"
313,17,16.47069975,80.69261845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69261844587186,16.470699745130275]}"
314,18,16.47069975,80.69288794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69288794045707,16.470699745130275]}"
315,19,16.47069975,80.69315744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69315743504228,16.470699745130275]}"
316,18,16.47069975,80.69342693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69342692962755,16.470699745130275]}"
317,20,16.47069975,80.69369642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69369642421276,16.470699745130275]}"
318,21,16.47069975,80.69396592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69396591879803,16.470699745130275]}"
319,23,16.47069975,80.69423541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69423541338324,16.470699745130275]}"
320,26,16.47069975,80.69450491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69450490796851,16.470699745130275]}"
321,23,16.47069975,80.6947744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69477440255372,16.470699745130275]}"
322,21,16.47069975,80.6950439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69504389713893,16.470699745130275]}"
323,20,16.47069975,80.69531339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6953133917242,16.470699745130275]}"
324,22,16.47069975,80.69558289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69558288630941,16.470699745130275]}"
325,23,16.47069975,80.69585238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69585238089468,16.470699745130275]}"
326,21,16.47069975,80.69612188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69612187547989,16.470699745130275]}"
327,22,16.47069975,80.69639137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69639137006516,16.470699745130275]}"
328,23,16.47069975,80.69666086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69666086465037,16.470699745130275]}"
329,24,16.47069975,80.69693036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69693035923558,16.470699745130275]}"
330,22,16.47069975,80.69719985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69719985382085,16.470699745130275]}"
331,21,16.47069975,80.69746935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69746934840606,16.470699745130275]}"
332,22,16.47069975,80.69773884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69773884299133,16.470699745130275]}"
333,21,16.47069975,80.69800834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69800833757654,16.470699745130275]}"
334,20,16.47069975,80.69827783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6982778321618,16.470699745130275]}"
335,21,16.47069975,80.69854733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69854732674702,16.470699745130275]}"
336,20,16.47069975,80.69881682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69881682133223,16.470699745130275]}"
337,19,16.47069975,80.69908632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6990863159175,16.470699745130275]}"
338,18,16.47069975,80.69935581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69935581050271,16.470699745130275]}"
339,17,16.47069975,80.69962531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69962530508798,16.470699745130275]}"
340,16,16.47069975,80.6998948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69989479967319,16.470699745130275]}"
341,18,16.47069975,80.70016429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70016429425846,16.470699745130275]}"
342,17,16.47069975,80.70043379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70043378884367,16.470699745130275]}"
343,18,16.47069975,80.70070328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70070328342888,16.470699745130275]}"
344,17,16.47069975,80.70097278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70097277801415,16.470699745130275]}"
345,18,16.47069975,80.70124227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70124227259936,16.470699745130275]}"
346,19,16.47069975,80.70151177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70151176718463,16.470699745130275]}"
347,18,16.47069975,80.70178126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70178126176984,16.470699745130275]}"
348,19,16.47069975,80.70205076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7020507563551,16.470699745130275]}"
349,18,16.47069975,80.70232025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70232025094032,16.470699745130275]}"
350,17,16.47069975,80.70258975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70258974552559,16.470699745130275]}"
351,16,16.47069975,80.70285924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7028592401108,16.470699745130275]}"
352,17,16.47069975,80.70312873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70312873469601,16.470699745130275]}"
